gene_symbol	gene_id	chrom	pops_score	magma_z	magma_p
ANKRD62	ENSG00000181626	18	-0.06624870170223154	1.6505	0.049423
TNFAIP8L3	ENSG00000183578	15	-0.06628824390254576	3.4572	0.00027289999999999997
TMEM159	ENSG00000011638	16	-0.06629384800072664	0.84777	0.19827999999999998
HKR1	ENSG00000181666	19	-0.06632056233515897	-0.19291	0.57648
C7orf73	ENSG00000243317	7	-0.0664280356854892	2.1546	0.015597999999999999
HPS3	ENSG00000163755	3	-0.06648420952975961	0.14637	0.44181000000000004
PLA2G4E	ENSG00000188089	15	-0.06653392335424474	0.73756	0.23039
ARHGEF37	ENSG00000183111	5	-0.06655887289783688	0.4223	0.3364
ZNF20	ENSG00000132010	19	-0.06657052721534187	1.5073	0.065868
ADRA2A	ENSG00000150594	10	-0.06659392921387426	-1.734	0.95854
KIAA0040	ENSG00000235750	1	-0.06660001599021836	3.957	3.7944e-05
TULP3	ENSG00000078246	12	-0.06665440376307707	0.25705	0.39857
C3orf20	ENSG00000131379	3	-0.06666566775825196	0.60629	0.27216
FAM102B	ENSG00000162636	1	-0.06667944649597571	0.8362	0.20152
HIST1H2AK	ENSG00000184348	6	-0.06669360219143704		
RPA2	ENSG00000117748	1	-0.0667391837078101	0.11667999999999999	0.45356
KIAA1614	ENSG00000135835	1	-0.06677384477935566	2.2533	0.01212
MYO5C	ENSG00000128833	15	-0.06677704020734594	2.6279	0.004295899999999999
ZNF200	ENSG00000010539	16	-0.06682109223670825	1.1077	0.134
CCDC73	ENSG00000186714	11	-0.06684812880689632	0.44585	0.32785
BET1	ENSG00000105829	7	-0.06686130792140288	-0.17513	0.5695100000000001
FIBCD1	ENSG00000130720	9	-0.06688744681305546	1.0971	0.1363
C15orf65	ENSG00000261652	15	-0.06689234052301603	1.2106	0.11302000000000001
CALHM2	ENSG00000138172	10	-0.06689274786589268	2.0801	0.01876
LBR	ENSG00000143815	1	-0.06689972855235228	0.6021	0.27355
LGALS4	ENSG00000171747	19	-0.06694042264792092	1.7519999999999998	0.039886000000000005
ZNF668	ENSG00000232748	16	-0.06700632317618364		
GFY	ENSG00000261949	19	-0.06702776926812437	-0.065852	0.52625
PDGFA	ENSG00000197461	7	-0.06704764401441553	-0.14485	0.5575899999999999
TGIF1	ENSG00000177426	18	-0.06709777076916444	1.7277	0.042018
VN1R1	ENSG00000178201	19	-0.06710125347112943	-0.70891	0.76081
HIST1H4B	ENSG00000124529	6	-0.06712724397744405	3.8889	5.0348e-05
SPP1	ENSG00000118785	4	-0.06713467219981673	0.55391	0.28981999999999997
MRM1	ENSG00000129282	17	-0.06726670584268077	3.1552	0.00080191
CDCA7	ENSG00000144354	2	-0.06732778548312207	-1.1196	0.86855
ZNF429	ENSG00000197013	19	-0.06734305813784047	0.43223999999999996	0.33278
SAPCD2	ENSG00000186193	9	-0.06736417358442683	-1.1285	0.87045
PLIN4	ENSG00000167676	19	-0.06739926801494	0.70609	0.24006
NOMO2	ENSG00000185164	16	-0.06746931333619301	0.93594	0.17465
FMO5	ENSG00000131781	1	-0.06751233788083079	3.0525	0.0011347000000000002
BARHL1	ENSG00000125492	9	-0.0676036652354022	-0.64115	0.73929
FAM132B	ENSG00000178752	2	-0.06766374715153775	2.8238	0.0023731
FBXO36	ENSG00000153832	2	-0.06773227688280176	2.2956	0.010848
TEKT3	ENSG00000125409	17	-0.06776575539972035	2.2046	0.01374
SPI1	ENSG00000066336	11	-0.06777877356168424	2.4406	0.0073306
PIF1	ENSG00000140451	15	-0.06784622694982992	0.84039	0.20034000000000002
CRYZ	ENSG00000116791	1	-0.06785066994338486	0.37593000000000004	0.35349
MOCS1	ENSG00000124615	6	-0.06786300127547619	-1.2169	0.88818
PCDH20	ENSG00000197991	13	-0.0678863678705378	0.25371	0.39986
DDX47	ENSG00000213782	12	-0.06789244247111728	-1.3042	0.9039200000000001
TTLL8	ENSG00000138892	22	-0.06794802714764105	0.9014	0.18369000000000002
HEATR2	ENSG00000164818	7	-0.06797240105359262		
PARD6B	ENSG00000124171	20	-0.06797415014690694	1.9687	0.024492
CRYBA1	ENSG00000108255	17	-0.06801249070331047	3.3373	0.00042299
ZNF790	ENSG00000197863	19	-0.06801519672660611	0.23158	0.40843
ZNF747	ENSG00000169955	16	-0.06814950924199381		
RTP1	ENSG00000175077	3	-0.06817103190664414	-0.0039468	0.50157
PLA2G3	ENSG00000100078	22	-0.06827942581396261	3.0426	0.0011727
PTPRU	ENSG00000060656	1	-0.06828118744384129	1.6979	0.04476
SEC16B	ENSG00000120341	1	-0.0682833604254491	3.0311	0.0012183
NEBL	ENSG00000078114	10	-0.06829203762042355	2.6402	0.0041433
ZNF30	ENSG00000168661	19	-0.0683008704851339	0.60831	0.27149
C4orf33	ENSG00000151470	4	-0.0683290695181293	2.8912	0.0019187999999999998
COX6A1P2	ENSG00000226976	6	-0.06845871178399895		
ARHGAP11B	ENSG00000187951	15	-0.06862693636049423	-1.5708	0.94189
GLO1	ENSG00000124767	6	-0.06864870398468295	0.15227000000000002	0.43948999999999994
ADM5	ENSG00000224420	19	-0.06865127054845056	1.6529	0.049172
CREB3L2	ENSG00000182158	7	-0.06865580886087909	0.7539100000000001	0.22545
OR2L13	ENSG00000196071	1	-0.06868916074699373	-0.06918200000000001	0.52758
NAALADL1	ENSG00000168060	11	-0.06870921804488436	0.3754	0.35368
C9orf64	ENSG00000165118	9	-0.06871290396025563	2.414	0.0078902
ZNF92	ENSG00000146757	7	-0.0687673184176659	-0.3174	0.62453
ADCY10	ENSG00000143199	1	-0.0688802305284431	-0.96186	0.83194
EPB42	ENSG00000166947	15	-0.0688849966061003	2.4177	0.007810300000000001
SLC25A2	ENSG00000120329	5	-0.06889476452676246	2.4421	0.007301100000000001
KRTCAP3	ENSG00000157992	2	-0.0689016255582717	3.3147	0.00045872
CASP6	ENSG00000138794	4	-0.06891292707737977	2.3058	0.010562
ZIC4	ENSG00000174963	3	-0.06897603531558139	2.6899	0.0035736999999999995
PLEKHN1	ENSG00000187583	1	-0.06898266110033496	-0.08159	0.53251
PPP1R42	ENSG00000178125	8	-0.06901164177499877	0.24251	0.40419
ACTL10	ENSG00000182584	20	-0.0690249493499122	-0.6271899999999999	0.73473
RASIP1	ENSG00000105538	19	-0.06905126841635413	4.4713	3.887200000000001e-06
C4orf47	ENSG00000205129	4	-0.06911404854277438	-1.8411	0.9672
SLC5A6	ENSG00000138074	2	-0.06913765297588524	1.8927	0.029202
TCN2	ENSG00000185339	22	-0.06914622577500561	2.0166	0.021866999999999998
ZNF720	ENSG00000197302	16	-0.06919425438673121	0.30864	0.3788
WDR3	ENSG00000065183	1	-0.06922853946955566	1.1237	0.13058
BLOC1S1	ENSG00000135441	12	-0.06924401693096638	1.1118	0.13310999999999998
CHURC1	ENSG00000258289	14	-0.06926090362465162	-1.0131	0.8445
ZNF79	ENSG00000196152	9	-0.06929672746259677	3.4163	0.00031739
RIPPLY3	ENSG00000183145	21	-0.06930561826023666	1.4240000000000002	0.07722000000000001
FAM27E3	ENSG00000232833	9	-0.06931481972483468		
C16orf96	ENSG00000205832	16	-0.06934627138565327	2.2642	0.011781999999999999
EFCAB13	ENSG00000178852	17	-0.0693817973159279	0.3496	0.36332
SOX13	ENSG00000143842	1	-0.06940973080013073	0.8762	0.19046
INSRR	ENSG00000027644	1	-0.069418028170742	1.6085	0.05386799999999999
C9orf43	ENSG00000157653	9	-0.06946720346081381	1.9111	0.027995
CASC10	ENSG00000204682	10	-0.06948176184462876	-0.037739999999999996	0.51505
KLF11	ENSG00000172059	2	-0.06948290743491757	2.0305	0.021155
TMEM185B	ENSG00000226479	2	-0.06950035334774145	1.2669	0.1026
SPEM1	ENSG00000181323	17	-0.06950854537805562	0.5521	0.29044000000000003
FAM118A	ENSG00000100376	22	-0.06954525321245386	-1.0267	0.8477299999999999
GOLGA6L10	ENSG00000205281	15	-0.06957303815153734		
MUSTN1	ENSG00000272573	3	-0.06958776849914815	6.1094	5e-10
GTPBP10	ENSG00000105793	7	-0.06960979118512982	0.66192	0.25401
MYL6	ENSG00000092841	12	-0.06962074414722932	-0.18732000000000001	0.57429
ZNF222	ENSG00000159885	19	-0.06964326858409634	-1.3218	0.9068799999999999
LRRC2	ENSG00000163827	3	-0.06969528548489537	0.95194	0.17056
BLOC1S5	ENSG00000188428	6	-0.06974583792602937	0.1214	0.45169
SV2C	ENSG00000122012	5	-0.06975269672116904	-0.65498	0.7437600000000001
LRRC46	ENSG00000141294	17	-0.06975879687693028	3.0493	0.0011469000000000002
CD79B	ENSG00000007312	17	-0.069770300730521	1.4847	0.06880700000000001
GRAP	ENSG00000154016	17	-0.06977715927806606	2.6007	0.004651300000000001
ZNF57	ENSG00000171970	19	-0.06978997138131804	-1.0282	0.84808
SSTR4	ENSG00000132671	20	-0.06981798191433494	-0.39396	0.6532
ZNF534	ENSG00000198633	19	-0.06982075468522163	-0.72413	0.76551
HIGD1B	ENSG00000131097	17	-0.06993571066693742	0.007650399999999999	0.49695
ANKRD20A1	ENSG00000196774	9	-0.06996086506763023		
MTHFD2	ENSG00000065911	2	-0.07005923255851655	1.3228	0.09295700000000001
THAP8	ENSG00000161277	19	-0.07007624658365748	1.0984	0.13602
ZBTB9	ENSG00000213588	6	-0.07008340491812927	6.2503	2.0483e-10
SPICE1	ENSG00000163611	3	-0.0701200571050095	0.9743299999999999	0.16495
C1orf146	ENSG00000203910	1	-0.07013083410132183	3.5097	0.00022434
PRSS55	ENSG00000184647	8	-0.07013114180935932	0.13527	0.4462
MYADML2	ENSG00000185105	17	-0.07014126291064915	1.3588	0.087108
CMTM3	ENSG00000140931	16	-0.070230105511839	1.2735	0.10142000000000001
DUSP14	ENSG00000161326	17	-0.07024386033771646	0.13184	0.44755
H3F3C	ENSG00000188375	12	-0.07025284761008982	0.1106	0.45597
IGLL1	ENSG00000128322	22	-0.0703021545334245	0.75697	0.22453
GEN1	ENSG00000178295	2	-0.07031304536744147	0.86774	0.19277
TMEM2	ENSG00000135048	9	-0.07035227906554667	-0.29486999999999997	0.61595
AGAP9	ENSG00000198035	10	-0.07039111040209843		
DISP1	ENSG00000154309	1	-0.0704034036085731	0.62029	0.26753000000000005
SLC16A11	ENSG00000174326	17	-0.0704152280708108	-0.35734	0.63958
ZP3	ENSG00000188372	7	-0.070497787910755	1.2949	0.09768099999999999
COL9A2	ENSG00000049089	1	-0.07052548077623116	0.76579	0.2219
HIST1H2BK	ENSG00000197903	6	-0.0705415555734403	3.7151	0.00010157
FOXD4	ENSG00000170122	9	-0.07055336947162655	1.2596	0.1039
TSPAN4	ENSG00000214063	11	-0.07055462129844074	2.0249	0.02144
TICRR	ENSG00000140534	15	-0.07055570953149118	0.80495	0.21041999999999997
ZNF138	ENSG00000197008	7	-0.07055931566728314	0.022699	0.49095
ZNF564	ENSG00000249709	19	-0.07059838767758903	-0.13092	0.55208
GSTM2	ENSG00000213366	1	-0.07063614546269463	1.4242	0.077199
CD247	ENSG00000198821	1	-0.07065805971191055	0.61083	0.27066
TIGD1	ENSG00000221944	2	-0.07070174187669763	0.11225	0.45531000000000005
TMEM262	ENSG00000187066	11	-0.07073950387852551	-0.032013	0.51277
FAM71A	ENSG00000162771	1	-0.07085830665556914	0.5069100000000001	0.30611
GJA4	ENSG00000187513	1	-0.07089104568857554	0.34515	0.36499000000000004
STAT5A	ENSG00000126561	17	-0.07090045756055381	1.2897	0.098578
TRAF1	ENSG00000056558	9	-0.07091423644937697	1.2761	0.10096000000000001
SEMA3D	ENSG00000153993	7	-0.07093811583924653	1.9266	0.027017000000000003
CORO2A	ENSG00000106789	9	-0.07098481294056233	0.2155	0.41468999999999995
INS	ENSG00000254647	11	-0.07099729154681136	0.86726	0.1929
C17orf64	ENSG00000141371	17	-0.07106110120794906	-0.6721699999999999	0.74926
TMEM14B	ENSG00000137210	6	-0.07106758923405236	1.2686	0.10228999999999999
LNX2	ENSG00000139517	13	-0.07108247412306498	2.3478	0.0094427
EPHX3	ENSG00000105131	19	-0.07108313367508777	2.0444	0.020455
FAM218A	ENSG00000250486	4	-0.07108890227827726	0.21333000000000002	0.41553999999999996
ZCCHC4	ENSG00000168228	4	-0.07109136348214283	0.27118000000000003	0.39313000000000003
EIF4EBP1	ENSG00000187840	8	-0.0711236072724597	1.2609	0.10367
FGD6	ENSG00000180263	12	-0.07124499802955102	0.70367	0.24081999999999998
ZNF614	ENSG00000142556	19	-0.07128951379630102	0.63461	0.26284
C10orf85	ENSG00000177234	10	-0.07130204799911496		
PARVB	ENSG00000188677	22	-0.07130933828569662	0.6262800000000001	0.26557
GLB1L2	ENSG00000149328	11	-0.0713158275516767	4.2091	1.2817000000000001e-05
CHRND	ENSG00000135902	2	-0.0713204537274202	0.44092	0.32963000000000003
IRX1	ENSG00000170549	5	-0.07133002768139406	2.0564	0.019874
ARHGEF40	ENSG00000165801	14	-0.07139492473874079	-0.31313	0.6229100000000001
NME5	ENSG00000112981	5	-0.07141819839163027	1.1311	0.129
HTR1B	ENSG00000135312	6	-0.07150136454500433	0.5844600000000001	0.27946
CEACAM18	ENSG00000213822	19	-0.0715459494073654	1.5889	0.056045000000000005
ZNF135	ENSG00000176293	19	-0.07155972602461673	0.76935	0.22084
E2F7	ENSG00000165891	12	-0.07166535080933432	1.8133	0.034894999999999995
WDSUB1	ENSG00000196151	2	-0.07169591957996327	0.18675	0.42593000000000003
NMNAT1	ENSG00000173614	1	-0.07173895560445362	0.079803	0.4682
OSGIN1	ENSG00000140961	16	-0.07178727717573709	0.18907000000000002	0.42502
SDR42E2	ENSG00000183921	16	-0.0717970581843359		
PDE6B	ENSG00000133256	4	-0.07183864385931762	3.0757	0.0010501
PIEZO1	ENSG00000103335	16	-0.07184365965619854	2.2174	0.013297999999999999
EGF	ENSG00000138798	4	-0.07185866430248228	2.9466	0.0016065
PRIM2	ENSG00000146143	6	-0.07186318935768203		
TMEM52	ENSG00000178821	1	-0.07188715075685387	0.7198399999999999	0.23581
GYG1	ENSG00000163754	3	-0.07190915855118768	-0.9524600000000001	0.82957
CACHD1	ENSG00000158966	1	-0.07191239892518728	1.0465	0.14767
MROH6	ENSG00000204839	8	-0.07193592816261102	2.3427	0.0095713
ZNF419	ENSG00000105136	19	-0.07196514794226615	1.507	0.06591
SERPINB8	ENSG00000166401	18	-0.07198446839285183	-1.1288	0.87051
FNDC3B	ENSG00000075420	3	-0.07198655080116043	-0.7008	0.7582899999999999
SLC10A5	ENSG00000253598	8	-0.07198970002584942	0.14493	0.44238
CBLN3	ENSG00000139899	14	-0.07201929698276839	1.4411	0.074785
ADHFE1	ENSG00000147576	8	-0.07208381479530614	2.2169	0.013315
PAX7	ENSG00000009709	1	-0.07214917554818187	1.7952	0.036314
RSPH6A	ENSG00000104941	19	-0.07218155636865564	1.3988	0.080942
PPP5D1	ENSG00000230510	19	-0.07221077875171185	0.93985	0.17365
GPR88	ENSG00000181656	1	-0.07221132251749708	-1.4792	0.93045
UTP11L	ENSG00000183520	1	-0.0722338153411076	-1.2984	0.9029299999999999
RHCE	ENSG00000188672	1	-0.07224659768374822	0.47426	0.31766
CATSPERD	ENSG00000174898	19	-0.07227655694241927	1.7053	0.04407
ARL4D	ENSG00000175906	17	-0.0722861082769168	-0.89694	0.81513
TRAF3IP2	ENSG00000056972	6	-0.07236327519950307	4.1032	2.0373e-05
HIST1H4A	ENSG00000196176	6	-0.07237335092487454	8.531	7.253e-18
ETFA	ENSG00000140374	15	-0.07239879693892477	1.6235	0.052244000000000006
ATAD3C	ENSG00000215915	1	-0.07240860149537384	1.2136	0.11245
PSD4	ENSG00000125637	2	-0.07242347892845298	-0.40538	0.6574
THAP9	ENSG00000168152	4	-0.07243280455900908	2.2311	0.012837999999999999
SFXN2	ENSG00000156398	10	-0.07243946083600948	3.8576	5.7264e-05
LRTOMT	ENSG00000184154	11	-0.07260592390671505	1.8942	0.029101
HIST2H2AC	ENSG00000184260	1	-0.0726124538177885		
FOXJ1	ENSG00000129654	17	-0.07265037469561487	0.1724	0.43156000000000005
MRPS18B	ENSG00000204568	6	-0.07267448451128908	1.9507	0.025544999999999998
STAR	ENSG00000147465	8	-0.07271686343497742	1.9352	0.02648
ALDOC	ENSG00000109107	17	-0.0727415808697575	-1.385	0.9169700000000001
TRIM4	ENSG00000146833	7	-0.07275107689679278	-0.88039	0.8106800000000001
GNG8	ENSG00000167414	19	-0.07280952236685205	-1.4878	0.9316
ZNHIT3	ENSG00000108278	17	-0.07285552786266716	3.8933	4.945e-05
BMP3	ENSG00000152785	4	-0.07288100106027104	2.4465	0.0072120000000000005
HSBP1L1	ENSG00000226742	18	-0.07290870876104283	3.8533	5.8263e-05
DDI2	ENSG00000197312	1	-0.07297892955809257	0.89944	0.18420999999999998
AK3	ENSG00000147853	9	-0.07299041665893319	-1.2441	0.8932700000000001
MTMR11	ENSG00000014914	1	-0.07303182528591701	1.4069999999999998	0.07972
AHNAK2	ENSG00000185567	14	-0.07306894925598165	0.7276	0.23343000000000003
ZNF461	ENSG00000197808	19	-0.0730818733834172	2.3289	0.0099319
GPER1	ENSG00000164850	7	-0.0731451700102543	0.5374899999999999	0.29546999999999995
WDR92	ENSG00000243667	2	-0.07317450108475189	2.6667	0.0038299
ZNF285	ENSG00000267508	19	-0.07320228365368116	-0.33571	0.63146
CLEC4A	ENSG00000111729	12	-0.07326517644373212	0.004846100000000001	0.49806999999999996
ZC3HAV1	ENSG00000105939	7	-0.07326919885828719	2.4566	0.007012100000000001
CSNK2A3	ENSG00000254598	11	-0.07327527374631213	1.0515	0.14652
ZNF726	ENSG00000213967	19	-0.07329118700237218	1.5142	0.064992
TRPV3	ENSG00000167723	17	-0.07341491507166724	1.121	0.13115
FOLH1	ENSG00000086205	11	-0.07343745197212237	3.0986	0.00097217
ATP6V1C2	ENSG00000143882	2	-0.07348963478084038	2.611	0.0045133000000000005
SH3BP2	ENSG00000087266	4	-0.07349315352256983	0.243	0.40399999999999997
OMA1	ENSG00000162600	1	-0.07358034089365667	0.77703	0.21857
TMIGD2	ENSG00000167664	19	-0.0736007365700183	1.1341	0.12837
CUZD1	ENSG00000138161	10	-0.07361124194786857	-1.2971	0.9027
PRC1	ENSG00000198901	15	-0.07362425235656965	1.9835	0.023658000000000002
C12orf50	ENSG00000165805	12	-0.07363862873335278	1.725	0.042267
METTL24	ENSG00000053328	6	-0.07364507230575652	1.0999	0.1357
KRT222	ENSG00000213424	17	-0.07366157217278559		
CCZ1B	ENSG00000146574	7	-0.0737290796061535	-0.18003	0.57144
KCNG3	ENSG00000171126	2	-0.07373009649562139	-0.82586	0.79556
CMTM1	ENSG00000089505	16	-0.07376212888921542	0.85736	0.19562000000000002
SUSD5	ENSG00000173705	3	-0.07377569292973465	0.20895999999999998	0.41723999999999994
ZNF431	ENSG00000196705	19	-0.07378878562771751	-0.14406	0.55728
NLRX1	ENSG00000160703	11	-0.07378921531002446	1.6762	0.046854
MYOG	ENSG00000122180	1	-0.07381839006234216	2.063	0.019555
C2orf73	ENSG00000177994	2	-0.07382336411825116	1.445	0.074232
NTF3	ENSG00000185652	12	-0.07382423014689818	1.3329	0.09128
ROPN1B	ENSG00000114547	3	-0.07382664657265693	1.6624	0.048219
TESC	ENSG00000088992	12	-0.07387286008247998	0.98559	0.16217
RPS18	ENSG00000231500	6	-0.07389806510850684	1.1329	0.12864
ZNF225	ENSG00000256294	19	-0.07390095054636663	0.036174	0.48557
NBEAL2	ENSG00000160796	3	-0.07395431543077728	0.52623	0.29936999999999997
FOXB1	ENSG00000171956	15	-0.07402205886132629	0.070499	0.4719
CCDC38	ENSG00000165972	12	-0.07403836426568461	0.77717	0.21853000000000003
ZNF829	ENSG00000185869	19	-0.07406177913050695	1.8514	0.032057999999999996
CLIC4	ENSG00000169504	1	-0.07406859622979536	0.93205	0.17565
C10orf53	ENSG00000178645	10	-0.07411612890799846	0.031729	0.48733999999999994
SMCO4	ENSG00000166002	11	-0.07416409508857723	0.77583	0.21893
SPAG6	ENSG00000077327	10	-0.07418632036592225	-0.46416999999999997	0.67874
PLGLB1	ENSG00000183281	2	-0.07419861420786136		
FAM211B	ENSG00000178026	22	-0.07421413740985988		
ZNF561	ENSG00000171469	19	-0.07427922426512377	-0.28478000000000003	0.6120899999999999
ASPM	ENSG00000066279	1	-0.07432007236199954	1.4287	0.076545
RGCC	ENSG00000102760	13	-0.07433712173069057	1.324	0.09275900000000001
MYH6	ENSG00000197616	14	-0.07434580049777179	2.5598	0.0052372
GSX2	ENSG00000180613	4	-0.07435168154988557	4.9945	2.9487e-07
FBXO43	ENSG00000156509	8	-0.07437798484487894	0.50537	0.30665
SCN7A	ENSG00000136546	2	-0.07438585159743245	1.8111	0.03506
TUBB4B	ENSG00000188229	9	-0.07443780336502735	-0.68481	0.75327
TMEM236	ENSG00000148483	10	-0.07448529425442987	1.275	0.10115
TRAF5	ENSG00000082512	1	-0.07452463155983531	1.6431	0.050184
SCN9A	ENSG00000169432	2	-0.07456965626376431	2.1904	0.014249000000000001
RABL2A	ENSG00000144134	2	-0.0745726247958194	0.1196	0.4524
ATP6C	ENSG00000259784	16	-0.07460242858159533		
TMEM67	ENSG00000164953	8	-0.07460807379524964	-0.10529000000000001	0.54193
CLCF1	ENSG00000175505	11	-0.07461318114615081	2.1486	0.015831
PRH1	ENSG00000231887	12	-0.07467748285494613	-0.8598399999999999	0.80506
SGOL2	ENSG00000163535	2	-0.07472598347988611	1.3442	0.089438
BCAT1	ENSG00000060982	12	-0.07473465134602464	1.1049	0.1346
GCAT	ENSG00000100116	22	-0.0747361118573913	-0.47865	0.68391
TNFRSF12A	ENSG00000006327	16	-0.07477811740093926	-0.40257	0.65637
RPL34	ENSG00000109475	4	-0.07481471694060822	0.8539399999999999	0.19657
LCAT	ENSG00000213398	16	-0.07483184096029191	4.0265	2.8309e-05
SERF1B	ENSG00000205572	5	-0.07491606412328848		
PRR25	ENSG00000167945	16	-0.07492706213415964	0.054347	0.47833000000000003
DRD3	ENSG00000151577	3	-0.07498204078809903	1.1495	0.12517
TULP2	ENSG00000104804	19	-0.07502213159832884	-1.0794	0.8597899999999999
DOC2B	ENSG00000272636	17	-0.07513512155341738	1.0188	0.15414
BRCA2	ENSG00000139618	13	-0.07515082206598744	-1.2189	0.88855
ZNF181	ENSG00000197841	19	-0.07518024704590963	-1.0693	0.8575299999999999
TMEM249	ENSG00000214597	8	-0.07520942298255287	0.61851	0.26811999999999997
TCF19	ENSG00000137310	6	-0.07524358352554121	5.2706	6.797100000000001e-08
TMIGD1	ENSG00000182271	17	-0.07525466150736759	3.2875	0.00050534
HIST1H2BB	ENSG00000196226	6	-0.07526086467495159		
SMYD2	ENSG00000143499	1	-0.07526145836491617	2.1827	0.014528
SCGB2B2	ENSG00000205209	19	-0.07530298689621477	0.9218799999999999	0.1783
TAS2R4	ENSG00000127364	7	-0.07542313071683282	0.17060999999999998	0.43226000000000003
THPO	ENSG00000090534	3	-0.07542414894501034	-0.66345	0.74648
SPINK9	ENSG00000204909	5	-0.07552162331331988	0.25966999999999996	0.39755999999999997
TH	ENSG00000180176	11	-0.07553836306154964	1.3798	0.083817
RAB39A	ENSG00000179331	11	-0.07557775893819478	-0.051253	0.52044
RHAG	ENSG00000112077	6	-0.07565289919853144	1.808	0.035307
NDC1	ENSG00000058804	1	-0.07568389074747688	-1.9158	0.97231
GPAT2	ENSG00000186281	2	-0.07571633408950752	0.5162	0.30286
CDCA3	ENSG00000111665	12	-0.0757305893819806	1.0127	0.1556
MGC10955	ENSG00000217702	2	-0.07576190765195627		
FAU	ENSG00000149806	11	-0.07581484335925222	-0.28936999999999996	0.61385
MYCL	ENSG00000116990	1	-0.07582718954226912	2.8561	0.0021441999999999998
MT1X	ENSG00000187193	16	-0.07588981109526831	0.28019	0.38966999999999996
C1orf100	ENSG00000173728	1	-0.07596076372750836	2.1644	0.015216
SASH1	ENSG00000111961	6	-0.07602617884156328	1.6547	0.048993
HIST1H2AG	ENSG00000196787	6	-0.07610986008514352		
TMEM17	ENSG00000186889	2	-0.07611255992591627	2.6060000000000003	0.004580600000000001
C15orf38	ENSG00000242498	15	-0.07615022522303866		
ZNF433	ENSG00000197647	19	-0.07617099845928664	2.7441	0.0030340999999999996
FAM92B	ENSG00000153789	16	-0.0761809807742836	1.9599	0.025002
DBI	ENSG00000155368	2	-0.07621585665010785	0.57201	0.28365999999999997
GNG13	ENSG00000127588	16	-0.07622969490704005	0.19951	0.42093
