gene,log2FC,lfcSE,stat,pvalue,padj
CHCHD3P3,0.0966777429164331,1.1428814053186052,0.08459122920937005,0.9325863721520912,0.9947620732058889
NPM1P39,-0.30049951333498887,0.8086734716933786,-0.37159561164500277,0.7101939569054847,0.9711735009061155
WDTC1,-0.06896473851196093,0.41449456736154605,-0.16638273198839276,0.8678557624201434,0.9879549038138113
TMEM222,0.34621579312615386,0.4573679690509114,0.7569742888742068,0.4490652663104252,0.9261217922069324
MAP3K6,-0.6849190328540358,0.5501647374001657,-1.2449344465271603,0.21315584761575312,0.8272400000563
WASF2,0.1777036549140948,0.25105202894774653,0.7078359639590154,0.47904712986225906,0.9321764856772106
AHDC1,0.21169690901303828,0.29376413767854315,0.7206356456099878,0.4711337165245184,0.9303771818020046
IFI6,1.7666910200258428,0.6161535083907783,2.867290368336859,0.0041400297568221275,0.2924979163075726
FAM76A,0.559180823835348,0.3639878483875581,1.5362623403843887,0.12447405189531491,0.7517170596408692
STX12,0.38320482045185156,0.3700291735309488,1.035607049020422,0.3003855020790208,0.8750042161599431
PPP1R8,0.32275935520124766,0.4176533131794128,0.7727925171818254,0.4396451825863563,0.9219421825275665
